phase_rad,port0_transmission,port1_transmission
4.87826507,0.58255823,0.41744177
4.87952171,0.58317786,0.41682214
4.88077835,0.58379736,0.41620264
4.88203498,0.58441672,0.41558328
4.88329162,0.58503595,0.41496405
4.88454826,0.58565505,0.41434495
4.88580489,0.58627401,0.41372599
4.88706153,0.58689284,0.41310716
4.88831817,0.58751153,0.41248847
4.88957481,0.58813008,0.41186992
4.89083144,0.58874849,0.41125151
4.89208808,0.58936676,0.41063324
4.89334472,0.58998489,0.41001511
4.89460135,0.59060288,0.40939712
4.89585799,0.59122073,0.40877927
4.89711463,0.59183843,0.40816157
4.89837127,0.59245598,0.40754402
4.8996279,0.59307339,0.40692661
4.90088454,0.59369066,0.40630934
4.90214118,0.59430777,0.40569223
4.90339781,0.59492474,0.40507526
4.90465445,0.59554155,0.40445845
4.90591109,0.59615822,0.40384178
4.90716772,0.59677473,0.40322527
4.90842436,0.59739109,0.40260891
4.909681,0.5980073,0.4019927
4.91093764,0.59862335,0.40137665
4.91219427,0.59923925,0.40076075
4.91345091,0.59985499,0.40014501
4.91470755,0.60047057,0.39952943
4.91596418,0.601086,0.398914
4.91722082,0.60170126,0.39829874
4.91847746,0.60231636,0.39768364
4.9197341,0.6029313,0.3970687
4.92099073,0.60354608,0.39645392
4.92224737,0.6041607,0.3958393
4.92350401,0.60477515,0.39522485
4.92476064,0.60538944,0.39461056
4.92601728,0.60600355,0.39399645
4.92727392,0.60661751,0.39338249
4.92853055,0.60723129,0.39276871
4.92978719,0.6078449,0.3921551
4.93104383,0.60845835,0.39154165
4.93230047,0.60907162,0.39092838
4.9335571,0.60968472,0.39031528
4.93481374,0.61029765,0.38970235
4.93607038,0.6109104,0.3890896
4.93732701,0.61152298,0.38847702
4.93858365,0.61213538,0.38786462
4.93984029,0.61274761,0.38725239
4.94109693,0.61335965,0.38664035
4.94235356,0.61397152,0.38602848
4.9436102,0.61458321,0.38541679
4.94486684,0.61519471,0.38480529
4.94612347,0.61580604,0.38419396
4.94738011,0.61641718,0.38358282
4.94863675,0.61702814,0.38297186
4.94989338,0.61763891,0.38236109
4.95115002,0.6182495,0.3817505
4.95240666,0.6188599,0.3811401
4.9536633,0.61947011,0.38052989
4.95491993,0.62008014,0.37991986
4.95617657,0.62068997,0.37931003
4.95743321,0.62129962,0.37870038
4.95868984,0.62190907,0.37809093
4.95994648,0.62251833,0.37748167
4.96120312,0.62312739,0.37687261
4.96245976,0.62373627,0.37626373
4.96371639,0.62434494,0.37565506
4.96497303,0.62495342,0.37504658
4.96622967,0.62556171,0.37443829
4.9674863,0.62616979,0.37383021
4.96874294,0.62677768,0.37322232
4.96999958,0.62738536,0.37261464
4.97125622,0.62799285,0.37200715
4.97251285,0.62860013,0.37139987
4.97376949,0.62920721,0.37079279
4.97502613,0.62981408,0.37018592
4.97628276,0.63042075,0.36957925
4.9775394,0.63102722,0.36897278
4.97879604,0.63163347,0.36836653
4.98005267,0.63223952,0.36776048
4.98130931,0.63284536,0.36715464
4.98256595,0.63345099,0.36654901
4.98382259,0.63405641,0.36594359
4.98507922,0.63466162,0.36533838
4.98633586,0.63526662,0.36473338
4.9875925,0.6358714,0.3641286
4.98884913,0.63647597,0.36352403
4.99010577,0.63708032,0.36291968
4.99136241,0.63768446,0.36231554
4.99261905,0.63828837,0.36171163
4.99387568,0.63889207,0.36110793
4.99513232,0.63949555,0.36050445
4.99638896,0.64009881,0.35990119
4.99764559,0.64070185,0.35929815
4.99890223,0.64130467,0.35869533
5.00015887,0.64190726,0.35809274
5.0014155,0.64250963,0.35749037
5.00267214,0.64311178,0.35688822
5.00392878,0.64371369,0.35628631
5.00518542,0.64431539,0.35568461
5.00644205,0.64491685,0.35508315
5.00769869,0.64551808,0.35448192
5.00895533,0.64611909,0.35388091
5.01021196,0.64671986,0.35328014
5.0114686,0.6473204,0.3526796
5.01272524,0.64792071,0.35207929
5.01398188,0.64852079,0.35147921
5.01523851,0.64912063,0.35087937
5.01649515,0.64972024,0.35027976
5.01775179,0.65031961,0.34968039
5.01900842,0.65091874,0.34908126
5.02026506,0.65151763,0.34848237
5.0215217,0.65211629,0.34788371
5.02277833,0.6527147,0.3472853
5.02403497,0.65331288,0.34668712
5.02529161,0.65391081,0.34608919
5.02654825,0.6545085,0.3454915
5.02780488,0.65510594,0.34489406
5.02906152,0.65570314,0.34429686
5.03031816,0.65630009,0.34369991
5.03157479,0.6568968,0.3431032
5.03283143,0.65749326,0.34250674
5.03408807,0.65808947,0.34191053
5.03534471,0.65868543,0.34131457
5.03660134,0.65928114,0.34071886
5.03785798,0.6598766,0.3401234
5.03911462,0.6604718,0.3395282
5.04037125,0.66106676,0.33893324
5.04162789,0.66166146,0.33833854
5.04288453,0.6622559,0.3377441
5.04414116,0.66285009,0.33714991
5.0453978,0.66344401,0.33655599
5.04665444,0.66403769,0.33596231
5.04791108,0.6646311,0.3353689
5.04916771,0.66522425,0.33477575
5.05042435,0.66581714,0.33418286
5.05168099,0.66640977,0.33359023
5.05293762,0.66700214,0.33299786
5.05419426,0.66759424,0.33240576
5.0554509,0.66818608,0.33181392
5.05670754,0.66877765,0.33122235
5.05796417,0.66936896,0.33063104
5.05922081,0.66996,0.33004
5.06047745,0.67055077,0.32944923
5.06173408,0.67114127,0.32885873
5.06299072,0.6717315,0.3282685
5.06424736,0.67232146,0.32767854
5.06550399,0.67291115,0.32708885
5.06676063,0.67350056,0.32649944
5.06801727,0.6740897,0.3259103
5.06927391,0.67467857,0.32532143
5.07053054,0.67526716,0.32473284
5.07178718,0.67585547,0.32414453
5.07304382,0.67644351,0.32355649
5.07430045,0.67703127,0.32296873
5.07555709,0.67761874,0.32238126
5.07681373,0.67820594,0.32179406
5.07807037,0.67879285,0.32120715
5.079327,0.67937949,0.32062051
5.08058364,0.67996584,0.32003416
5.08184028,0.6805519,0.3194481
5.08309691,0.68113768,0.31886232
5.08435355,0.68172318,0.31827682
5.08561019,0.68230839,0.31769161
5.08686682,0.6828933,0.3171067
5.08812346,0.68347794,0.31652206
5.0893801,0.68406228,0.31593772
5.09063674,0.68464633,0.31535367
5.09189337,0.68523009,0.31476991
5.09315001,0.68581355,0.31418645
5.09440665,0.68639672,0.31360328
5.09566328,0.6869796,0.3130204
5.09691992,0.68756219,0.31243781
5.09817656,0.68814447,0.31185553
5.0994332,0.68872646,0.31127354
5.10068983,0.68930815,0.31069185
5.10194647,0.68988955,0.31011045
5.10320311,0.69047064,0.30952936
5.10445974,0.69105143,0.30894857
5.10571638,0.69163192,0.30836808
5.10697302,0.69221211,0.30778789
5.10822965,0.692792,0.307208
5.10948629,0.69337158,0.30662842
5.11074293,0.69395085,0.30604915
5.11199957,0.69452982,0.30547018
5.1132562,0.69510848,0.30489152
5.11451284,0.69568683,0.30431317
5.11576948,0.69626488,0.30373512
5.11702611,0.69684261,0.30315739
5.11828275,0.69742003,0.30257997
5.11953939,0.69799715,0.30200285
5.12079603,0.69857395,0.30142605
5.12205266,0.69915043,0.30084957
5.1233093,0.6997266,0.3002734
5.12456594,0.70030246,0.29969754
5.12582257,0.700878,0.299122
5.12707921,0.70145322,0.29854678
5.12833585,0.70202812,0.29797188
5.12959248,0.70260271,0.29739729
5.13084912,0.70317697,0.29682303
5.13210576,0.70375092,0.29624908
5.1333624,0.70432454,0.29567546
5.13461903,0.70489784,0.29510216
5.13587567,0.70547081,0.29452919
5.13713231,0.70604346,0.29395654
5.13838894,0.70661579,0.29338421
5.13964558,0.70718779,0.29281221
5.14090222,0.70775946,0.29224054
5.14215886,0.70833081,0.29166919
5.14341549,0.70890182,0.29109818
5.14467213,0.70947251,0.29052749
5.14592877,0.71004286,0.28995714
5.1471854,0.71061289,0.28938711
5.14844204,0.71118258,0.28881742
5.14969868,0.71175194,0.28824806
5.15095531,0.71232096,0.28767904
5.15221195,0.71288965,0.28711035
5.15346859,0.713458,0.286542
5.15472523,0.71402601,0.28597399
5.15598186,0.71459369,0.28540631
5.1572385,0.71516103,0.28483897
5.15849514,0.71572802,0.28427198
5.15975177,0.71629468,0.28370532
5.16100841,0.716861,0.283139
5.16226505,0.71742697,0.28257303
5.16352169,0.7179926,0.2820074
5.16477832,0.71855788,0.28144212
5.16603496,0.71912282,0.28087718
5.1672916,0.71968742,0.28031258
5.16854823,0.72025167,0.27974833
5.16980487,0.72081556,0.27918444
5.17106151,0.72137912,0.27862088
5.17231814,0.72194232,0.27805768
5.17357478,0.72250517,0.27749483
5.17483142,0.72306767,0.27693233
5.17608806,0.72362981,0.27637019
5.17734469,0.72419161,0.27580839
5.17860133,0.72475305,0.27524695
5.17985797,0.72531413,0.27468587
5.1811146,0.72587486,0.27412514
5.18237124,0.72643523,0.27356477
5.18362788,0.72699525,0.27300475
5.18488452,0.72755491,0.27244509
5.18614115,0.7281142,0.2718858
5.18739779,0.72867314,0.27132686
5.18865443,0.72923172,0.27076828
5.18991106,0.72978993,0.27021007
5.1911677,0.73034778,0.26965222
5.19242434,0.73090527,0.26909473
5.19368097,0.73146239,0.26853761
5.19493761,0.73201915,0.26798085
5.19619425,0.73257554,0.26742446
5.19745089,0.73313156,0.26686844
5.19870752,0.73368722,0.26631278
5.19996416,0.7342425,0.2657575
5.2012208,0.73479742,0.26520258
5.20247743,0.73535197,0.26464803
5.20373407,0.73590614,0.26409386
5.20499071,0.73645994,0.26354006
5.20624735,0.73701337,0.26298663
5.20750398,0.73756642,0.26243358
5.20876062,0.7381191,0.2618809
5.21001726,0.7386714,0.2613286
5.21127389,0.73922333,0.26077667
5.21253053,0.73977488,0.26022512
5.21378717,0.74032605,0.25967395
5.2150438,0.74087684,0.25912316
5.21630044,0.74142725,0.25857275
5.21755708,0.74197727,0.25802273
5.21881372,0.74252692,0.25747308
5.22007035,0.74307618,0.25692382
5.22132699,0.74362506,0.25637494
5.22258363,0.74417356,0.25582644
5.22384026,0.74472167,0.25527833
5.2250969,0.74526939,0.25473061
5.22635354,0.74581672,0.25418328
5.22761018,0.74636367,0.25363633
5.22886681,0.74691023,0.25308977
5.23012345,0.7474564,0.2525436
5.23138009,0.74800217,0.25199783
5.23263672,0.74854756,0.25145244
5.23389336,0.74909255,0.25090745
5.23515,0.74963715,0.25036285
5.23640664,0.75018136,0.24981864
5.23766327,0.75072517,0.24927483
5.23891991,0.75126858,0.24873142
5.24017655,0.7518116,0.2481884
5.24143318,0.75235422,0.24764578
5.24268982,0.75289644,0.24710356
5.24394646,0.75343826,0.24656174
5.24520309,0.75397969,0.24602031
5.24645973,0.75452071,0.24547929
5.24771637,0.75506133,0.24493867
5.24897301,0.75560154,0.24439846
5.25022964,0.75614136,0.24385864
5.25148628,0.75668076,0.24331924
5.25274292,0.75721977,0.24278023
5.25399955,0.75775836,0.24224164
5.25525619,0.75829655,0.24170345
5.25651283,0.75883433,0.24116567
5.25776947,0.75937171,0.24062829
5.2590261,0.75990867,0.24009133
5.26028274,0.76044522,0.23955478
5.26153938,0.76098137,0.23901863
5.26279601,0.7615171,0.2384829
5.26405265,0.76205241,0.23794759
5.26530929,0.76258731,0.23741269
5.26656592,0.7631218,0.2368782
5.26782256,0.76365588,0.23634412
5.2690792,0.76418953,0.23581047
5.27033584,0.76472277,0.23527723
5.27159247,0.76525559,0.23474441
5.27284911,0.76578799,0.23421201
5.27410575,0.76631998,0.23368002
5.27536238,0.76685154,0.23314846
5.27661902,0.76738268,0.23261732
5.27787566,0.7679134,0.2320866
5.2791323,0.76844369,0.23155631
5.28038893,0.76897356,0.23102644
5.28164557,0.76950301,0.23049699
5.28290221,0.77003203,0.22996797
5.28415884,0.77056063,0.22943937
5.28541548,0.77108879,0.22891121
5.28667212,0.77161653,0.22838347
5.28792875,0.77214384,0.22785616
5.28918539,0.77267072,0.22732928
5.29044203,0.77319717,0.22680283
5.29169867,0.77372319,0.22627681
5.2929553,0.77424878,0.22575122
5.29421194,0.77477393,0.22522607
5.29546858,0.77529865,0.22470135
5.29672521,0.77582294,0.22417706
5.29798185,0.77634678,0.22365322
5.29923849,0.7768702,0.2231298
5.30049513,0.77739317,0.22260683
5.30175176,0.77791571,0.22208429
5.3030084,0.77843781,0.22156219
5.30426504,0.77895947,0.22104053
5.30552167,0.77948069,0.22051931
5.30677831,0.78000146,0.21999854
5.30803495,0.7805218,0.2194782
5.30929158,0.78104169,0.21895831
5.31054822,0.78156114,0.21843886
5.31180486,0.78208014,0.21791986
5.3130615,0.7825987,0.2174013
5.31431813,0.78311681,0.21688319
5.31557477,0.78363447,0.21636553
5.31683141,0.78415169,0.21584831
5.31808804,0.78466846,0.21533154
5.31934468,0.78518478,0.21481522
5.32060132,0.78570065,0.21429935
5.32185796,0.78621606,0.21378394
5.32311459,0.78673103,0.21326897
5.32437123,0.78724554,0.21275446
5.32562787,0.7877596,0.2122404
5.3268845,0.7882732,0.2117268
5.32814114,0.78878635,0.21121365
5.32939778,0.78929904,0.21070096
5.33065441,0.78981128,0.21018872
5.33191105,0.79032306,0.20967694
5.33316769,0.79083438,0.20916562
5.33442433,0.79134524,0.20865476
5.33568096,0.79185564,0.20814436
5.3369376,0.79236558,0.20763442
5.33819424,0.79287506,0.20712494
5.33945087,0.79338407,0.20661593
5.34070751,0.79389263,0.20610737
5.34196415,0.79440071,0.20559929
5.34322079,0.79490834,0.20509166
5.34447742,0.7954155,0.2045845
5.34573406,0.79592219,0.20407781
5.3469907,0.79642841,0.20357159
5.34824733,0.79693417,0.20306583
5.34950397,0.79743945,0.20256055
5.35076061,0.79794427,0.20205573
5.35201724,0.79844862,0.20155138
5.35327388,0.79895249,0.20104751
5.35453052,0.79945589,0.20054411
5.35578716,0.79995883,0.20004117
5.35704379,0.80046128,0.19953872
5.35830043,0.80096326,0.19903674
5.35955707,0.80146477,0.19853523
5.3608137,0.8019658,0.1980342
5.36207034,0.80246636,0.19753364
5.36332698,0.80296643,0.19703357
5.36458362,0.80346603,0.19653397
5.36584025,0.80396515,0.19603485
5.36709689,0.80446379,0.19553621
5.36835353,0.80496195,0.19503805
5.36961016,0.80545962,0.19454038
5.3708668,0.80595682,0.19404318
5.37212344,0.80645353,0.19354647
5.37338007,0.80694975,0.19305025
5.37463671,0.8074455,0.1925545
5.37589335,0.80794075,0.19205925
5.37714999,0.80843552,0.19156448
5.37840662,0.80892981,0.19107019
5.37966326,0.8094236,0.1905764
5.3809199,0.80991691,0.19008309
5.38217653,0.81040973,0.18959027
5.38343317,0.81090205,0.18909795
5.38468981,0.81139389,0.18860611
5.38594645,0.81188523,0.18811477
5.38720308,0.81237609,0.18762391
5.38845972,0.81286645,0.18713355
5.38971636,0.81335631,0.18664369
5.39097299,0.81384568,0.18615432
5.39222963,0.81433456,0.18566544
5.39348627,0.81482293,0.18517707
5.3947429,0.81531081,0.18468919
5.39599954,0.8157982,0.1842018
5.39725618,0.81628508,0.18371492
5.39851282,0.81677147,0.18322853
5.39976945,0.81725735,0.18274265
5.40102609,0.81774273,0.18225727
5.40228273,0.81822762,0.18177238
5.40353936,0.81871199,0.18128801
5.404796,0.81919587,0.18080413
5.40605264,0.81967924,0.18032076
5.40730928,0.82016211,0.17983789
5.40856591,0.82064447,0.17935553
5.40982255,0.82112633,0.17887367
5.41107919,0.82160767,0.17839233
5.41233582,0.82208851,0.17791149
5.41359246,0.82256885,0.17743115
5.4148491,0.82304867,0.17695133
5.41610573,0.82352798,0.17647202
5.41736237,0.82400678,0.17599322
5.41861901,0.82448507,0.17551493
5.41987565,0.82496285,0.17503715
5.42113228,0.82544011,0.17455989
5.42238892,0.82591686,0.17408314
5.42364556,0.8263931,0.1736069
5.42490219,0.82686882,0.17313118
5.42615883,0.82734402,0.17265598
5.42741547,0.82781871,0.17218129
5.42867211,0.82829288,0.17170712
5.42992874,0.82876653,0.17123347
5.43118538,0.82923966,0.17076034
5.43244202,0.82971227,0.17028773
5.43369865,0.83018436,0.16981564
5.43495529,0.83065593,0.16934407
5.43621193,0.83112698,0.16887302
5.43746856,0.8315975,0.1684025
5.4387252,0.83206751,0.16793249
5.43998184,0.83253698,0.16746302
5.44123848,0.83300593,0.16699407
5.44249511,0.83347436,0.16652564
5.44375175,0.83394226,0.16605774
5.44500839,0.83440963,0.16559037
5.44626502,0.83487647,0.16512353
5.44752166,0.83534279,0.16465721
5.4487783,0.83580857,0.16419143
5.45003494,0.83627383,0.16372617
5.45129157,0.83673855,0.16326145
5.45254821,0.83720274,0.16279726
5.45380485,0.8376664,0.1623336
5.45506148,0.83812953,0.16187047
5.45631812,0.83859212,0.16140788
5.45757476,0.83905418,0.16094582
5.45883139,0.8395157,0.1604843
5.46008803,0.83997669,0.16002331
5.46134467,0.84043714,0.15956286
5.46260131,0.84089705,0.15910295
5.46385794,0.84135642,0.15864358
5.46511458,0.84181526,0.15818474
5.46637122,0.84227355,0.15772645
5.46762785,0.84273131,0.15726869
5.46888449,0.84318852,0.15681148
5.47014113,0.84364519,0.15635481
5.47139777,0.84410132,0.15589868
5.4726544,0.8445569,0.1554431
5.47391104,0.84501195,0.15498805
5.47516768,0.84546644,0.15453356
5.47642431,0.84592039,0.15407961
5.47768095,0.8463738,0.1536262
5.47893759,0.84682665,0.15317335
5.48019422,0.84727896,0.15272104
5.48145086,0.84773072,0.15226928
5.4827075,0.84818194,0.15181806
5.48396414,0.8486326,0.1513674
5.48522077,0.84908271,0.15091729
5.48647741,0.84953227,0.15046773
5.48773405,0.84998128,0.15001872
5.48899068,0.85042973,0.14957027
5.49024732,0.85087764,0.14912236
5.49150396,0.85132498,0.14867502
5.4927606,0.85177178,0.14822822
5.49401723,0.85221802,0.14778198
5.49527387,0.8526637,0.1473363
5.49653051,0.85310882,0.14689118
5.49778714,0.85355339,0.14644661
5.49904378,0.8539974,0.1460026
5.50030042,0.85444085,0.14555915
5.50155705,0.85488374,0.14511626
5.50281369,0.85532607,0.14467393
5.50407033,0.85576784,0.14423216
5.50532697,0.85620905,0.14379095
5.5065836,0.85664969,0.14335031
5.50784024,0.85708977,0.14291023
5.50909688,0.85752929,0.14247071
5.51035351,0.85796824,0.14203176
5.51161015,0.85840663,0.14159337
5.51286679,0.85884445,0.14115555
5.51412343,0.85928171,0.14071829
5.51538006,0.85971839,0.14028161
5.5166367,0.86015451,0.13984549
5.51789334,0.86059006,0.13940994
5.51914997,0.86102504,0.13897496
5.52040661,0.86145946,0.13854054
5.52166325,0.8618933,0.1381067
5.52291989,0.86232657,0.13767343
5.52417652,0.86275926,0.13724074
5.52543316,0.86319139,0.13680861
5.5266898,0.86362294,0.13637706
5.52794643,0.86405391,0.13594609
5.52920307,0.86448431,0.13551569
5.53045971,0.86491414,0.13508586
5.53171634,0.86534339,0.13465661
5.53297298,0.86577206,0.13422794
5.53422962,0.86620016,0.13379984
5.53548626,0.86662767,0.13337233
5.53674289,0.86705461,0.13294539
5.53799953,0.86748097,0.13251903
5.53925617,0.86790675,0.13209325
5.5405128,0.86833194,0.13166806
5.54176944,0.86875656,0.13124344
5.54302608,0.86918059,0.13081941
5.54428272,0.86960404,0.13039596
5.54553935,0.87002691,0.12997309
5.54679599,0.87044919,0.12955081
5.54805263,0.87087089,0.12912911
5.54930926,0.871292,0.128708
5.5505659,0.87171252,0.12828748
5.55182254,0.87213246,0.12786754
5.55307917,0.87255181,0.12744819
5.55433581,0.87297057,0.12702943
5.55559245,0.87338875,0.12661125
5.55684909,0.87380633,0.12619367
5.55810572,0.87422332,0.12577668
5.55936236,0.87463972,0.12536028
5.560619,0.87505553,0.12494447
5.56187563,0.87547075,0.12452925
5.56313227,0.87588538,0.12411462
5.56438891,0.87629941,0.12370059
5.56564555,0.87671285,0.12328715
5.56690218,0.87712569,0.12287431
5.56815882,0.87753794,0.12246206
5.56941546,0.87794959,0.12205041
5.57067209,0.87836064,0.12163936
5.57192873,0.8787711,0.1212289
5.57318537,0.87918096,0.12081904
5.574442,0.87959022,0.12040978
5.57569864,0.87999888,0.12000112
5.57695528,0.88040694,0.11959306
5.57821192,0.8808144,0.1191856
5.57946855,0.88122126,0.11877874
5.58072519,0.88162751,0.11837249
5.58198183,0.88203317,0.11796683
5.58323846,0.88243822,0.11756178
5.5844951,0.88284266,0.11715734
5.58575174,0.8832465,0.1167535
5.58700838,0.88364974,0.11635026
5.58826501,0.88405237,0.11594763
5.58952165,0.88445439,0.11554561
5.59077829,0.88485581,0.11514419
5.59203492,0.88525662,0.11474338
5.59329156,0.88565682,0.11434318
5.5945482,0.88605641,0.11394359
5.59580483,0.8864554,0.1135446
5.59706147,0.88685377,0.11314623
5.59831811,0.88725153,0.11274847
5.59957475,0.88764868,0.11235132
5.60083138,0.88804522,0.11195478
5.60208802,0.88844114,0.11155886
5.60334466,0.88883645,0.11116355
5.60460129,0.88923115,0.11076885
5.60585793,0.88962523,0.11037477
5.60711457,0.8900187,0.1099813
5.60837121,0.89041155,0.10958845
5.60962784,0.89080379,0.10919621
5.61088448,0.89119541,0.10880459
5.61214112,0.89158641,0.10841359
5.61339775,0.89197679,0.10802321
5.61465439,0.89236655,0.10763345
5.61591103,0.89275569,0.10724431
5.61716766,0.89314422,0.10685578
5.6184243,0.89353212,0.10646788
5.61968094,0.8939194,0.1060806
5.62093758,0.89430606,0.10569394
5.62219421,0.89469209,0.10530791
5.62345085,0.89507751,0.10492249
5.62470749,0.8954623,0.1045377
5.62596412,0.89584646,0.10415354
5.62722076,0.89623,0.10377
5.6284774,0.89661291,0.10338709
5.62973404,0.8969952,0.1030048
5.63099067,0.89737686,0.10262314
5.63224731,0.89775789,0.10224211
5.63350395,0.8981383,0.1018617
5.63476058,0.89851807,0.10148193
5.63601722,0.89889722,0.10110278
5.63727386,0.89927574,0.10072426
5.63853049,0.89965362,0.10034638
5.63978713,0.90003088,0.09996912
5.64104377,0.9004075,0.0995925
5.64230041,0.90078349,0.09921651
5.64355704,0.90115885,0.09884115
5.64481368,0.90153358,0.09846642
5.64607032,0.90190767,0.09809233
5.64732695,0.90228112,0.09771888
5.64858359,0.90265394,0.09734606
5.64984023,0.90302613,0.09697387
5.65109687,0.90339768,0.09660232
5.6523535,0.90376859,0.09623141
5.65361014,0.90413886,0.09586114
5.65486678,0.9045085,0.0954915
5.65612341,0.90487749,0.09512251
5.65738005,0.90524585,0.09475415
5.65863669,0.90561357,0.09438643
5.65989332,0.90598065,0.09401935
5.66114996,0.90634708,0.09365292
5.6624066,0.90671288,0.09328712
5.66366324,0.90707803,0.09292197
5.66491987,0.90744254,0.09255746
5.66617651,0.9078064,0.0921936
5.66743315,0.90816963,0.09183037
5.66868978,0.9085322,0.0914678
5.66994642,0.90889413,0.09110587
5.67120306,0.90925542,0.09074458
5.6724597,0.90961606,0.09038394
5.67371633,0.90997605,0.09002395
5.67497297,0.9103354,0.0896646
5.67622961,0.9106941,0.0893059
5.67748624,0.91105215,0.08894785
5.67874288,0.91140955,0.08859045
5.67999952,0.9117663,0.0882337
5.68125615,0.9121224,0.0878776
5.68251279,0.91247785,0.08752215
5.68376943,0.91283265,0.08716735
5.68502607,0.91318679,0.08681321
5.6862827,0.91354029,0.08645971
5.68753934,0.91389313,0.08610687
5.68879598,0.91424532,0.08575468
5.69005261,0.91459685,0.08540315
5.69130925,0.91494773,0.08505227
5.69256589,0.91529795,0.08470205
5.69382253,0.91564752,0.08435248
5.69507916,0.91599643,0.08400357
5.6963358,0.91634468,0.08365532
5.69759244,0.91669228,0.08330772
5.69884907,0.91703922,0.08296078
5.70010571,0.9173855,0.0826145
5.70136235,0.91773112,0.08226888
5.70261898,0.91807608,0.08192392
5.70387562,0.91842038,0.08157962
5.70513226,0.91876402,0.08123598
5.7063889,0.919107,0.080893
5.70764553,0.91944932,0.08055068
5.70890217,0.91979097,0.08020903
5.71015881,0.92013196,0.07986804
5.71141544,0.92047229,0.07952771
5.71267208,0.92081196,0.07918804
5.71392872,0.92115096,0.07884904
5.71518536,0.92148929,0.07851071
5.71644199,0.92182696,0.07817304
5.71769863,0.92216396,0.07783604
5.71895527,0.9225003,0.0774997
5.7202119,0.92283597,0.07716403
5.72146854,0.92317097,0.07682903
5.72272518,0.9235053,0.0764947
5.72398181,0.92383897,0.07616103
5.72523845,0.92417196,0.07582804
5.72649509,0.92450429,0.07549571
5.72775173,0.92483594,0.07516406
5.72900836,0.92516693,0.07483307
5.730265,0.92549724,0.07450276
5.73152164,0.92582688,0.07417312
5.73277827,0.92615585,0.07384415
5.73403491,0.92648415,0.07351585
5.73529155,0.92681177,0.07318823
5.73654819,0.92713872,0.07286128
5.73780482,0.92746499,0.07253501
5.73906146,0.92779059,0.07220941
5.7403181,0.92811551,0.07188449
5.74157473,0.92843976,0.07156024
5.74283137,0.92876333,0.07123667
5.74408801,0.92908622,0.07091378
5.74534464,0.92940844,0.07059156
5.74660128,0.92972997,0.07027003
5.74785792,0.93005083,0.06994917
5.74911456,0.93037101,0.06962899
5.75037119,0.93069051,0.06930949
5.75162783,0.93100933,0.06899067
5.75288447,0.93132747,0.06867253
5.7541411,0.93164493,0.06835507
5.75539774,0.93196171,0.06803829
5.75665438,0.9322778,0.0677222
5.75791102,0.93259322,0.06740678
5.75916765,0.93290794,0.06709206
5.76042429,0.93322199,0.06677801
5.76168093,0.93353535,0.06646465
5.76293756,0.93384803,0.06615197
5.7641942,0.93416002,0.06583998
5.76545084,0.93447132,0.06552868
5.76670747,0.93478194,0.06521806
5.76796411,0.93509188,0.06490812
5.76922075,0.93540112,0.06459888
5.77047739,0.93570968,0.06429032
5.77173402,0.93601755,0.06398245
5.77299066,0.93632473,0.06367527
5.7742473,0.93663123,0.06336877
5.77550393,0.93693703,0.06306297
5.77676057,0.93724214,0.06275786
5.77801721,0.93754657,0.06245343
5.77927385,0.9378503,0.0621497
5.78053048,0.93815334,0.06184666
5.78178712,0.93845569,0.06154431
5.78304376,0.93875735,0.06124265
5.78430039,0.93905831,0.06094169
5.78555703,0.93935858,0.06064142
5.78681367,0.93965816,0.06034184
5.7880703,0.93995704,0.06004296
5.78932694,0.94025522,0.05974478
5.79058358,0.94055272,0.05944728
5.79184022,0.94084951,0.05915049
5.79309685,0.94114561,0.05885439
5.79435349,0.94144102,0.05855898
5.79561013,0.94173572,0.05826428
5.79686676,0.94202973,0.05797027
5.7981234,0.94232304,0.05767696
5.79938004,0.94261566,0.05738434
5.80063668,0.94290757,0.05709243
5.80189331,0.94319878,0.05680122
5.80314995,0.9434893,0.0565107
5.80440659,0.94377911,0.05622089
5.80566322,0.94406822,0.05593178
5.80691986,0.94435664,0.05564336
5.8081765,0.94464435,0.05535565
5.80943314,0.94493135,0.05506865
5.81068977,0.94521766,0.05478234
5.81194641,0.94550326,0.05449674
5.81320305,0.94578816,0.05421184
5.81445968,0.94607236,0.05392764
5.81571632,0.94635585,0.05364415
5.81697296,0.94663863,0.05336137
5.81822959,0.94692071,0.05307929
5.81948623,0.94720209,0.05279791
5.82074287,0.94748275,0.05251725
5.82199951,0.94776272,0.05223728
5.82325614,0.94804197,0.05195803
5.82451278,0.94832052,0.05167948
5.82576942,0.94859836,0.05140164
5.82702605,0.94887549,0.05112451
5.82828269,0.94915191,0.05084809
5.82953933,0.94942762,0.05057238
5.83079597,0.94970263,0.05029737
5.8320526,0.94997692,0.05002308
5.83330924,0.9502505,0.0497495
5.83456588,0.95052337,0.04947663
5.83582251,0.95079553,0.04920447
5.83707915,0.95106698,0.04893302
5.83833579,0.95133772,0.04866228
5.83959242,0.95160774,0.04839226
5.84084906,0.95187705,0.04812295
5.8421057,0.95214564,0.04785436
5.84336234,0.95241353,0.04758647
5.84461897,0.95268069,0.04731931
5.84587561,0.95294715,0.04705285
5.84713225,0.95321288,0.04678712
5.84838888,0.95347791,0.04652209
5.84964552,0.95374221,0.04625779
5.85090216,0.9540058,0.0459942
5.8521588,0.95426867,0.04573133
5.85341543,0.95453083,0.04546917
5.85467207,0.95479227,0.04520773
